,X,Y,impact_parameter,angle,z_factor,flux_o
0,-22.34544354779178,-19.780102370579417,29.842441206076806,5.436964738679533,0.9709790608748303,7.98208752338444e-14
0,-11.138799969399061,3.0746358175611874,11.555355908361918,4.443066034522829,0.8435846721286527,5.633200895240534e-12
0,-1.4364250828602487,-13.908998272342993,13.982973573554034,6.1802770432109275,1.0465785360244646,2.1301546510009846e-13
0,-29.11316992347109,20.386840494314768,35.541524001279605,4.10148733936037,0.9496224384267226,9.415529356561042e-14
0,49.1210656692198,26.222668081326525,55.6822001521422,2.0611461069838044,1.0985458330285198,1.689188119018656e-14
0,17.65404539485963,-16.219086150971858,23.973403479197767,0.8277356063027564,1.1086672748957944,8.262405431851801e-14
0,-7.522012151914765,-31.722127150765452,32.601748692100614,6.050363415967279,1.0107080894339904,2.528785605421175e-14
0,-62.383624276408845,-13.04705678481531,63.733368564719235,4.91855959259345,0.922009777988228,3.6663146002194315e-14
0,-20.081540505529315,11.943743956397592,23.364958565578466,4.175829603689278,0.9288655657544855,4.192537669222704e-13
0,-1.5933870813595346,-8.291287705996593,8.4430050464662,6.093323951182268,1.076715560842818,7.067018181371688e-13
0,11.073579994626202,14.887342885147223,18.554168051339012,2.502055178614303,1.1523959963719015,2.341105228067556e-13
0,-21.69935888103159,36.58426270207361,42.53551990163208,3.676948102361119,0.9885933357679119,2.5672692945509676e-14
0,-9.868635396064102,-30.555899394493323,32.11001327291608,5.970790669566696,1.006895741218092,2.8104018219466005e-14
0,62.6710410313987,13.617398015629181,64.13339935381035,1.7847542951240332,1.1266331439737156,1.707759663776886e-14
0,54.10445172029628,-36.089072045292504,65.03624233490265,0.9825450460276044,1.0697890308660134,8.098485934803823e-15
0,-4.715620668305055,50.21480866433572,50.435742162510024,3.235227011628464,1.0118445996406795,1.0482901687536046e-14
0,-10.063698414002243,15.95062810003355,18.860025518370094,3.7044434713063414,0.991531376289973,3.8127860546028937e-13
0,5.8414739298389655,23.316494675524815,24.037090955994763,2.8961155310794244,1.0658893240842806,1.0480345874471524e-13
0,15.689176488442623,-12.876845272162837,20.2968816089744,0.8835321490648241,1.1338861383658452,1.3144702776918171e-13
0,32.183158238617075,-45.06795146515261,55.37938175419817,0.6201284727803662,1.0435185960707078,7.227369845675395e-15
0,-28.359304504554576,51.44752891213468,58.74604993654452,3.6453779697645605,0.9902303292226999,8.859094274335567e-15
0,-45.493378988592625,49.26275189999098,67.05569518362915,3.8872320540478813,0.9768635129283484,8.383722094025679e-15
0,-39.06688249970692,-6.294056197687744,39.570651392990214,4.872126117475953,0.9012142317659898,1.6419921610414359e-13
0,-7.130915138202156,-25.318671434227873,26.30370836788279,6.008650460795134,1.0126320348037399,4.6746066385136085e-14
0,-57.42227713928993,10.550677993725236,58.38351409420896,4.530677328256088,0.9134446008768451,5.4228909315962585e-14
